id,t,S1,S2,S3,S4,A,R
19,0,-0.4033660381021075,-0.12602958531301514,-0.8375167228250533,-1.6059627607174027,2,0.9504449370429611
20,0,1.2552373747242185,-0.6888689838469215,1.6609524881479396,0.8073081862107286,0,0.004754951114494768
21,0,-0.31475814671745994,-1.0859024011268665,-0.732461986720457,-1.2125231310951696,2,1.1702903149023796
22,0,2.0871133595881854,0.16444123022982496,1.1502055425466322,-1.2673520490102275,2,0.5939587554565868
23,0,0.18103512959700388,1.1778619388085783,-0.3350107619330159,1.0311144589217422,0,-0.2868578840546461
24,0,-1.0845679120057665,-1.3634715446185843,0.37940061207813613,-0.3791764345725522,2,0.8107684610162618
25,0,0.6420546892718314,-1.977887931520449,0.7122646354705182,2.5983039272693147,0,0.6625584769114576
26,0,-0.024625981431480627,0.03414212890984157,0.17954948463867915,-1.8619757107917871,1,0.003811792061493152
27,0,0.4261466396903099,-1.6054097440159647,-0.42767959812380435,1.242869549603737,2,1.4406944096511232
28,0,-0.7352169561000764,0.5012489895674,1.0127390539563705,0.2787408560959998,0,-0.5299183673950527
29,0,-1.3709484700946077,-0.3324752753514139,1.959411342388286,-2.025045762997471,0,-0.8017539281909345
30,0,-0.27578601386617546,-0.5521080714881078,0.12074736309713868,0.7482156171872304,2,0.897718965496259
31,0,1.6086909680220534,-0.2702323920091581,0.8123413299768204,0.49974014486517293,1,0.4391878468058052
32,0,0.4743472978718003,-0.5639239315264725,-0.9973214687759007,-1.100043112620697,1,0.7869723086234359
33,0,-0.7564372093991233,0.3216865758662266,0.7609493931283295,0.32346884785689517,0,-0.42218231744099394
34,0,-0.5489550961957409,1.805970109932475,1.5188656236315399,-0.35400011275017335,0,-1.0445088656396213
35,0,-0.8234314059856659,0.13021495415796958,1.2672986450543529,0.3327649772541171,0,-0.6119182557889516
36,0,0.5565487049100443,-0.21208012227562573,0.4562708952022307,1.5445444514561384,0,0.25991809733153615
37,0,-0.23966878147771076,0.14330773250787254,0.25381647654962736,0.2837253557710373,0,-0.14565703383747525
38,0,-1.4118888760712274,-1.8768686558738945,-1.0196550709218393,0.16794229540166816,2,1.4987331083256448
39,0,0.5538561660032112,-0.5306745597736241,1.3772574828673068,-0.1431759743261871,1,-0.05436058525681273
40,0,0.02031599823462459,-0.19396387055266243,0.13402679274666512,0.7044740740436035,1,0.4674346165839072
41,0,0.6656534379123312,-0.8984229406095902,1.5236637764785275,-1.0950264574269175,1,0.033681078157357075
42,0,0.07922701409061239,-0.2743965735223526,-1.0489916773184873,-0.07512058797383152,2,1.2652380197156945
43,0,-0.7408137732923984,0.07290724327605223,0.403085961219367,1.4719293689732715,0,-0.21160313576998382
44,0,0.3073842186274145,-0.6112253403048249,-0.39161981071960156,0.13997810611456363,1,0.6222087818964133
45,0,0.09346082946215117,1.4595892682284208,1.3953529297569547,-0.3589359262422613,0,-0.932594528975934
46,0,-0.5486421281861983,-2.5570546040678583,-0.5489204133222201,-0.9780577060842837,2,1.4346551421886231
47,0,-0.3548244580948187,0.3915842423501111,0.1771923291989879,-0.02996800704754226,1,0.0697466956672611
48,0,0.1995821110885137,-0.12611777323099171,0.19701893254347608,-3.2310550079193123,1,0.2364895269227164
49,0,-0.26929348975075423,-0.110850721053007,-0.3412617162065858,-0.21794626210294177,1,0.32494225782601766
50,0,0.7033101178067301,-0.5981053313408254,2.200702099217128,0.6882969302220884,0,-0.27423257222800645
51,0,-0.006307250913872172,-0.2066623031975665,-0.08652228638213517,-0.9153070699439787,1,0.24499115144373607
52,0,-0.09520253925800948,0.2786835167270544,0.5795416155732297,0.5796897791443336,1,-0.02539612034051585
53,0,-0.27487754656593466,-1.4160822525219303,-0.6691026262334455,1.612193042812388,0,0.8044605053778224
54,0,0.8960583134099478,0.3696195863041741,-0.7612942447601239,0.003645154973777971,2,0.9511965950690882
55,0,-1.255668685662482,-0.5519368756960736,-0.24520334168519506,-0.361639931865213,2,0.6955485608357053
56,0,0.956601931056012,-1.4187259140354525,-0.8654322715151541,-1.3746879710222193,1,1.1382825352230097
57,0,-1.237353212687854,0.12405589644664888,-1.6004405330562717,0.7538687788376367,0,0.12023085473565132
58,0,-0.24681577694107554,0.06878833252597749,0.32257673799720377,-0.4341665202515911,1,0.1759976508765371
59,0,1.0324797157533776,-0.19434272672763503,0.59407025523907,-0.19911238275725224,2,0.6698129968057346
60,0,0.2908743874249234,0.2796626701579614,0.2499699394555311,-0.9743078496209195,0,-0.11426409781060197
61,0,0.43587577054744,-0.3189569890995958,0.630488030489918,-2.152493444412304,1,0.30819726475676457
62,0,-1.465116222054951,0.36344556213502865,1.8629275851052287,0.8350587468112366,0,-1.057416431874039
63,0,-0.6824509341999805,-1.692052415377956,0.7426862211616183,-0.0805832220429508,1,0.49429768672066704
64,0,0.5907042178943853,0.11529872221079104,0.029642925120495236,2.958625445893176,0,0.2065097474742673
65,0,-0.0061299610455789804,-0.15924520925326485,-0.12144867540402206,-0.5835367167076569,2,0.759612007807408
66,0,0.9901328947153126,-0.3537543337813492,0.6359427056445893,0.2846030298135564,2,1.0378708704884043
67,0,1.2189858621324263,0.4201795969883613,-1.2133847809476472,-1.3264877850539407,2,1.321094580144613
68,0,1.4083691460769014,-0.6087108032644418,-1.3206025797896521,-0.6696185998697584,2,1.6434100929107407
69,0,1.2646252869680072,-1.4202129989485122,-0.8664952037596095,-0.6668075087965194,2,1.6455497170493465
70,0,-1.2511898734731952,-1.1843273385116637,-1.5181079752636586,-0.46118741313672207,0,0.6227482642491197
71,0,-0.35490883174008503,-0.6825381542033059,-1.653697838967641,1.2533359468559955,0,0.937110184534166
72,0,-1.3290788291721605,0.27803371202287097,-1.0747665931188752,0.6683168667415277,0,0.24616753322879537
73,0,0.9558323551671646,-0.8776135866276552,-1.923715729697126,0.6957873191396077,2,1.7893052727176126
74,0,1.8758005467136352,0.415694539892434,0.16054442147971804,0.8197606096101892,0,0.49628530201224685
75,0,0.7650548459970179,-0.8289888337610103,-0.6591513106966477,0.6111235500559109,2,1.2195793458495061
76,0,-0.14401334748029268,1.3166055958635523,-0.7043421471287583,0.7506099168684812,0,-0.0775560834671217
77,0,0.3426379813692278,-0.12643756370963435,1.1759107718346071,0.6800715328674297,0,-0.1373995310310863
78,0,-1.004967153382104,0.6402186804198472,1.374990631494199,-0.13044468898462372,0,-0.7250539282956083
79,0,-0.24865585038497331,-0.6696471476435246,-0.013603885675351006,0.68620068605291,1,0.36506628317063283
80,0,-0.8176682995787476,-1.34635756073724,-0.37574991098192634,-1.37972497865875,1,0.5946987481995256
81,0,0.5232184412826316,-0.4266897699938011,-1.7554018445508066,-0.3486075147385099,2,1.3314022683882212
82,0,-0.19261498579409048,0.4491356133597169,-0.14536354315421035,1.8687264568398085,0,-0.08165873102191337
83,0,-0.5187038515389994,-0.06239854858230655,-0.10291061426267058,-0.28262838440702354,1,0.1879466257340232
84,0,0.14242558501294,0.5412312971976727,1.3400987035364347,-1.5692561273944634,1,-0.3341344198950885
85,0,-0.5103428738061208,-0.4477714253522432,0.937850297361706,-0.3566630610733439,1,0.25308002826027287
86,0,-1.8951755930793188,0.0877304638665764,-0.03368923154093914,0.17975156577131524,0,-0.4495773673647546
87,0,-1.040162880979482,1.7190346810845034,-0.32385978378534624,-0.18829685849366687,0,-0.6284543384218323
88,0,-0.9000085698091608,-0.9310020038747236,-1.2227369597487854,-0.3933108517811569,2,1.0494939077271237
89,0,-0.957581838756634,2.0564673412252215,-1.8884923803868152,-1.1283305481817938,2,0.2066849698686432
90,0,-0.40141442845701475,0.6734912780983248,-0.41375688138006245,0.6759633930029775,0,-0.0002715321966170192
91,0,-0.9868038892903219,0.05929113389470675,1.7440410870108336,-0.9677443956994779,0,-0.6960388967494263
92,0,0.4195676758953945,0.2069275192832601,-2.25153498598787,-0.5889705464706788,2,1.3076224106430845
93,0,1.1311519053059893,0.1350776724846987,-1.2122689628960637,0.6907772729156428,1,0.7413782412006833
94,0,-0.4791229453143527,0.36005072808083677,0.3769201144376306,-1.1186956011455729,0,-0.3859062745067459
95,0,0.7898280347342986,-1.007508801235176,-1.30578586634164,-0.882828987722037,1,1.3393083577437852
96,0,-0.3460900338631944,0.10940315644126239,-0.77258373237244,0.7448193123951158,0,0.07197756049898657
97,0,0.2514641840435942,-0.6947982151055028,0.8889929175948555,1.1610683576464835,1,0.3655453139481573
98,0,-0.09868469680951346,-0.21498304496389087,-1.7737713532563517,-0.4075125923914689,1,0.8895337658435604
99,0,-0.2915067125653651,0.24537940725969198,-0.16842643163047274,0.24402693814049461,0,-0.051451932776901924
100,0,1.5340902893038646,-0.5299140986336766,-0.49097228256584685,-1.3091653143025817,1,0.8597385340397187
101,0,-0.008660466741585568,0.9768129824696102,-1.7510703491923696,-0.6658569670193876,2,0.9584525463400831
102,0,0.03594050250391853,0.8501028835244372,0.38287023902686523,0.3254636281821306,0,-0.34277639257526776
103,0,-0.2243127859709009,0.4818742570187152,1.014303883533461,-1.7089917765492033,1,-0.3606261793283926
104,0,0.7285354008351337,-0.09875980586671322,-0.5299888642145143,-2.443075785879315,2,0.9777793041447401
105,0,-1.3803513236542992,1.6980589922472507,-0.6885485324635544,-1.084768771253082,2,0.13160206331952723
106,0,-0.45642595614359244,-0.7451472218585933,0.1243586326189154,1.5169736782466114,2,0.8556130838408648
107,0,-0.5866159508522137,0.15429005055187112,-1.1472371412402353,1.520166442206532,0,0.3022472376463985
108,0,0.18904344241411,-1.0818191232906198,0.9043062201346425,1.1999876485826133,0,0.33476130520423764
109,0,0.16145636340763547,-1.639396967540776,1.7851688135164747,0.3101225206265262,0,0.026199684062894472
110,0,1.1704542973614533,-0.5508932051171423,-0.39862392473390046,0.11045310929056538,2,1.4284808805490574
111,0,1.11340167803588,0.14299002816716133,-1.2568338125336815,0.26198919678334104,2,1.267035652028462
112,0,1.6295341945107669,0.06580628246283132,0.12938552377648257,-1.2625437427838198,2,1.0370792582564385
113,0,-1.4029890877228395,-0.6376921388132418,-0.32651764661872357,0.10406073501027997,1,0.21431314643737134
114,0,0.16595697447417668,1.6019076510169283,0.05868743844990988,1.0644226884109076,0,-0.3977792891422291
115,0,-0.03932933464491537,1.448903611625761,-1.8703974787472009,-0.5987317666784293,1,0.32322232133593
116,0,0.9830333962592408,-0.17159600525671556,0.9315296133879658,0.38506610277727105,0,0.03238015018629274
117,0,0.9458769837130342,0.6130677280288434,0.6736489338137502,1.49245538715155,0,-0.14748617091659602
118,0,0.9864740187009399,0.9938067071364096,0.020418758785576606,-0.5818502098168723,1,0.20333648774211555
119,0,-0.6595600882722964,0.7509445971896803,-2.4384605640450236,-1.3071781883042857,2,0.9711382090097064
120,0,-0.96325368587879,-0.24762137869361706,-2.631438036808334,1.2587213025893325,0,0.8604258094010411
121,0,0.6001752363295938,1.9845823984585664,1.062214468922782,1.030379331152028,0,-0.5011505704892846
122,0,2.2506760310308676,-0.5709580868574299,-1.5034583992493944,-0.23235739649273984,2,1.7409075162522414
123,0,-0.8249920538471605,-0.25684536102444716,-1.0502189902580903,0.567880067453997,0,0.07041336922311153
124,0,0.5129828495987242,-0.026922590568272415,0.31158150338288004,-0.14205072712918293,1,0.19501294537031227
125,0,0.7520336682672812,0.06964074948535595,-0.2654456248957732,0.9295844699427109,1,0.6154802196923078
126,0,1.2608212692267615,1.3374538256412125,-0.9902746893194819,-0.5344472080416974,0,0.1724855614609855
127,0,-1.701496094747692,-0.23856501820360618,0.4161238144776257,-0.13280117451197487,0,-0.3470409170722587
128,0,1.930850867048302,-0.4058433751113569,-1.088508555488929,0.5685042066678756,0,1.118180191282768
129,0,0.14993382849816042,0.5496425958003854,0.3037879307861897,0.24376576053087365,0,-0.1911878394610525
130,0,-2.1222988830425917,-0.726114027517346,-0.5903249179528643,-0.3479643379349264,0,0.05819198642383243
131,0,-0.4483916384609412,0.41281876168769105,0.6008825086920193,-1.1316409267511525,1,-0.42665696970545763
132,0,0.6868044067946779,0.585768138667071,0.4657700660382165,-1.4178944880296693,2,0.5638855506112177
133,0,0.4405823002889993,0.08259541953627011,0.960880075213844,1.7843567953013033,0,-0.03333568654189391
134,0,1.5880678855942618,0.11264417223992805,-0.0018746917257705736,0.6319482840093328,0,0.41644655703919314
135,0,-1.1150399534194404,-1.4506831416048005,-0.4725305920249986,1.2205689137145275,0,0.5511079381927902
136,0,-0.3311282982824718,1.502580905809435,-2.7881128830850024,-1.5872064267876305,2,1.1418695961893288
137,0,-0.12368873285569916,0.8881945413408756,-0.06962309872009259,-0.09565274449329955,0,-0.034931150700710595
138,0,-0.12174149525709202,-1.7628977344010746,1.1580688744398528,-0.6827647198373713,2,1.0263578258096706
139,0,1.089532657214453,-0.07052341796234977,1.0681603873290815,0.34325798097756616,1,0.2202106882675416
140,0,-0.10667449055824228,0.22626164706870253,-1.472977609111576,0.006029327171035006,2,1.0657564153277923
141,0,1.7160403221121312,1.3081935639887152,-0.9850235826980721,0.5056858513379232,2,1.0197436547949628
142,0,0.24797988474753857,0.8171882801174081,0.09415288552221196,-0.2335039931301,1,-0.23701760078824402
143,0,1.3306307763606484,0.21639656827201,1.255464321946314,0.974386203344494,2,0.639940060285178
144,0,-0.3244872415189078,-0.1670002743571596,1.9298324339990223,0.19148232543991203,1,-0.1407472149657325
145,0,-0.7586284233600243,-1.2000432779850234,0.9741324352577567,0.1602937210962731,1,0.2147633731214295
146,0,-0.7920919505289836,0.6745848312366249,0.15974869505592115,-1.660475070762957,2,0.04977876793738878
147,0,0.5886855547108121,1.3331907028432335,2.559850230632471,0.03490256406200444,0,-1.148702284174206
148,0,0.2326496582105465,1.6065968052348043,0.16872226693647913,0.2753418630799228,0,-0.5309967224144277
149,0,-0.630618391430576,-1.3943751127131896,0.9126879358198553,-1.273570236812244,0,0.18560756412269933
150,0,1.1406562429474632,-0.7881655588876596,0.2652339583982989,-0.3722717313582859,2,1.1729960981651641
151,0,1.1746002379573404,0.300846402206581,1.9590953525071417,-1.0836776793595817,1,-0.15336945564447332
152,0,0.4138630815357569,0.047341880907133,0.27994357125692276,1.5959211716104487,0,0.1419725299873152
153,0,0.5853180300922858,-1.147525408677207,0.5335108183398289,-0.4156193761557507,2,0.9051041625310322
154,0,-0.4733549700707904,1.0458573280333687,-0.6023399830262286,-0.3797303275801356,2,0.34325522889717297
155,0,0.03240725440387064,0.9461858967453881,0.5815898028611892,-0.23441491191787137,0,-0.3571301080921771
156,0,-0.27217646568739323,-1.1601296615335286,-0.7598350885926631,-0.6543810858204931,2,1.2370152771246794
157,0,-0.14929094174744556,1.9867630371691618,-0.6754694337864318,-0.2958290679056386,0,-0.5786103149292827
158,0,-2.0523984049766058,0.6005710943105073,-1.5774487938270054,-0.9065895221643572,0,-0.0535357152427956
159,0,1.042335368440993,-2.1049284295789623,0.09592041239523996,0.8009296466651268,1,1.3210177277616881
160,0,1.5254442364402778,-0.9200931084896136,-0.624024850239865,1.8044363234026013,0,0.978938867264531
161,0,-0.025060144581597745,-0.7362639342696717,-0.7174858373072273,-0.9725563235674656,1,0.6671844346017597
162,0,-0.4396722054259928,1.0882204764493446,0.8877660685734637,-1.1742703028253445,2,0.06011109892235897
163,0,0.21458607470423502,-0.40215973507251773,0.7824404041044422,-0.15635972722929936,2,0.5991769301252926
164,0,0.37152468179976716,-0.15860520695849933,-2.1870859306382227,0.04700244536864444,1,1.057497245724468
165,0,-1.2717469495300868,0.7471284116768413,-0.6798278923997879,-0.6050126560729895,2,0.20667181891270772
166,0,-0.008902825012302579,0.5777939542243806,-0.1697438177991287,1.6421827720450202,2,0.5710736984399928
167,0,1.648817861485808,1.7154685921699906,-0.23431872455876748,-1.4819584561028547,2,0.7625891683589572
168,0,1.220078514238279,-0.416345285299776,0.03816631200200775,0.62832010285517,0,0.6100393505324984
169,0,-1.6044364005126521,1.6291212053324975,0.8749623291033075,0.35227158207147286,1,-0.8912223828543275
170,0,0.8909167504786911,0.5569525393273475,0.11682811556907778,-0.3077743221445603,1,0.2557845154347588
171,0,-0.7391422743557824,0.2872142809033677,0.36120305977167483,1.0831988026881991,0,-0.18753767693653972
172,0,0.20066000871919681,-0.8532015157805608,-1.576232847396656,-0.12756216200993092,1,1.105225595434984
173,0,-0.027458376689570886,-0.09809158279359968,-1.5305128973556241,1.0744651405355077,0,0.49250074586156745
174,0,1.0726297462337824,-0.823285164614491,0.8059821116221542,0.9528308618116563,0,0.3632482202117573
175,0,0.03844707664769293,-0.9484986261940769,1.613381535261024,0.38092143377222654,1,0.08505777829755903
176,0,-0.2510374552120426,0.7728453956729086,1.6222084878501515,-0.4971601466888655,1,-0.5772092040627326
177,0,0.6914225452567888,1.9431601707247084,-1.1165648342354797,-0.5492535887280628,2,0.6172439986350402
178,0,-0.5978550805922049,-0.15832713704922016,-0.20997373588419468,0.3007954393670502,1,0.18513236789026988
179,0,-0.8203755201347369,-0.6226634888808933,0.3012904839825757,0.15491185973371044,0,-0.011278030940463623
180,0,0.8740798091601995,0.40935502492564035,0.7718466355607634,-1.1429520395415,2,0.3300259202807472
181,0,-0.3834163111157828,1.8483799508834453,0.39207804655166945,0.7473929615463166,0,-0.8102021751501415
182,0,0.27273473716279445,0.42533585692878567,-0.23090405152817356,3.571579218026311,0,0.1567593618996825
183,0,-0.39615592240969827,-0.03832121774315163,-2.424836325455249,1.1062666575947218,2,1.49888196258239
184,0,-0.5522529496849271,-0.06079410601164124,-0.5280405508818312,-0.13868294527484562,0,0.08878999801940121
185,0,-0.28424709842062984,-0.04304177578064844,-0.052801482653846724,-0.15420531148588265,2,0.7011712826627858
186,0,-0.16787722654627948,1.308518452326017,0.8814169197592583,0.8874423184465896,0,-0.5475588071815908
187,0,-0.7324488811117759,1.2568208318483642,1.1316445091958878,-0.553404328801565,0,-0.6524258798278009
188,0,1.5238520171998033,-0.6832259429997894,-1.842031838405077,1.1015259861531725,2,1.8817317330083903
189,0,-0.11951878043007562,0.9769215645749826,-0.7542021627241914,-1.2617700117470425,1,0.07076759301873681
190,0,1.23187178862397,-1.4072685633957673,-1.5610305114373637,-1.9255868907643525,2,1.8885965334357284
191,0,-2.7944722983075785,-1.03910438326439,-2.1694079584120365,-0.035605484609829575,1,0.6564513249513814
192,0,-2.2364173503246474,-1.0942734191759897,2.332061996209657,0.34512424061207164,0,-0.8125261639798856
193,0,0.05280567540772656,-1.6207519803198573,-0.24559766594877117,0.048108563136617044,0,0.7533063721814544
194,0,-1.605180795787059,0.12618068088061885,1.1912324570650992,-0.34825811883938024,1,-0.5791268482516867
195,0,-0.19723636840428496,-2.0420964154954233,-1.3992338686095869,1.0576951014282159,0,1.2252804096569752
196,0,-0.6615506465805062,-0.9297116344424167,-0.6925831159713568,-0.05746612700083015,1,0.6377071515101904
197,0,-1.1584159108657917,0.12651650597023537,-1.3600076771230591,0.7740000020757852,2,0.9715419173560477
198,0,-1.0570557773396025,1.3202683189321007,-0.010032652757383347,-0.8456444283952297,1,-0.4532750378239172
199,0,0.9114606095823158,-1.3744968791031125,-0.5470656450174095,-7.552661061545873e-05,2,1.5437735229517784
200,0,-0.12116680328820885,-2.008585468370626,-0.9206465426133663,0.1682343424234322,0,1.003688388263463
201,0,-1.3198915593599103,1.2664292986658463,0.4951808887859862,-0.5142403907110707,1,-0.5111105376130922
202,0,-0.2202924653000638,1.8615641238318181,0.9359884508763173,0.38021914486617187,0,-0.8720227463862675
203,0,-1.4155187704342762,1.6296113186459584,1.052401068873978,-0.14840538755987095,1,-1.035397817664135
204,0,-0.5496980692087847,-0.18790393877677286,-1.2019366808669738,-0.47078555770734065,2,0.8333693555741432
205,0,0.7631605141545158,-1.807621277242572,-0.3140743742422747,0.11375597287983731,1,1.233287746464723
206,0,0.10356803732332855,-1.1789369540334256,-1.1821528913270605,1.0891653824583838,1,1.1498306263334372
207,0,-1.224529092816291,1.0086509563084367,-0.48236531510849157,1.0797963503009356,0,-0.19121751685912702
208,0,-0.42107850540501407,-1.166471320616305,0.856554856393462,-0.01739122223019718,1,0.26965601275437806
209,0,1.4485765853244514,0.892200085137838,-0.22942662894379623,-0.4496676016629738,2,0.8292694097225201
210,0,0.02337234328724855,0.19021001785918956,-0.8817485267318087,0.8419395730245767,0,0.33949536608050424
211,0,-0.39736349181039743,-0.4230277451533124,-0.5406883373725029,0.23101726734337139,0,0.23256384094775884
212,0,-0.6920526017208553,0.13497010999029418,2.766603071101871,-0.053609460071342124,0,-1.1138716638294277
213,0,-0.4340047382986483,-1.667689228147901,0.05022192476406931,-1.1092309432496061,1,0.6875583471194616
214,0,-0.37555811897157276,0.15160759364714313,-1.7309894498221519,0.1574627523984585,1,0.8161263150842998
215,0,0.3045151754260446,-1.2971000196666516,-0.39230919212908744,-1.8306663621778045,2,1.3131208399435903
216,0,1.5755009358424055,0.33056327654884465,-0.17958850097910234,-0.16343583065616263,2,0.9738976538407872
217,0,1.1314436080657682,-0.09416555192061088,0.3308167712757532,1.518629560365495,0,0.3458456005381001
218,0,-0.3461671480021981,-1.0926353245067322,-0.824500574753621,1.4286638344392986,2,1.2937110518134558
219,0,0.09142830851405706,-0.5023312882696742,0.9736443797991589,0.9979573856771604,0,-0.09593384576833289
220,0,-0.4756477679064388,-0.9719368370854505,-1.57052860106121,-1.793888920926237,2,1.2251213344449239
221,0,-0.2649864518459969,-0.893195947036793,1.8584744098061854,0.0585377546950242,1,-0.1950450796321321
222,0,-1.9421495432511602,1.4187292755100624,0.1617103094175957,0.7049794803731054,0,-0.7597173167677674
223,0,0.6820347768334102,0.29655656728653923,0.5233426304345435,0.23876067172970541,0,-0.005137705530106656
224,0,-1.106385905965437,0.36673219814247404,1.0239055049925403,-0.21005641264581787,1,-0.5107999809634317
225,0,0.5513022180697554,0.41958914519806184,1.8156520639191072,-0.25275030069976034,0,-0.5279452097689314
226,0,-0.2920041627702413,-0.11693174014674963,-0.10239107510368999,-2.272617710954302,1,0.25904454014578654
227,0,-0.6426098414665713,0.29988506654577324,-0.008256514667853591,-0.7993391541971328,0,-0.26105429362002197
228,0,-0.6647792521753807,-0.355613128296959,-0.8015717808024205,-0.5130506104434005,2,0.8210190507686377
229,0,-0.5393901194785343,0.8953708466071769,1.0163912685410768,0.9335850943946729,0,-0.827057105526436
230,0,0.4267017991752182,-0.7083224844135482,0.9598304499937307,-0.31425058651942994,1,0.38268181070991325
231,0,0.02305220825947024,1.3382205319305884,0.08399285613164036,0.2472840302376188,0,-0.31641992849326395
232,0,-1.4127794859965894,0.4870092937668535,-0.9800066473024811,1.011939656367902,2,0.6249255127465789
233,0,-0.18459917717285057,-2.2361688420171104,-0.35802010256334205,-0.22803453828591722,2,1.530123986428113
234,0,0.48547522607809224,0.6705123906471673,-0.32776424472118837,1.0128681948538745,1,0.10702309805223817
235,0,-3.167055328652906,-0.7139889980252292,-1.1123642708371866,-1.2541835105849213,2,0.5042218519710491
236,0,0.9597063713475107,0.8291703990248491,-0.7757700204102219,1.17805700395996,0,0.3627333453301874
237,0,0.10146689245241805,-0.4216841007751528,-0.6929227963724369,-0.7782717264630926,1,0.6342433625041476
238,0,0.4727748574495346,0.6501549009670022,0.23850121218790918,-2.050217677383097,1,-0.20233459110160235
239,0,0.2963586560529044,0.5653965640388058,-0.6692056054644492,0.04325054289835325,1,0.36588930754264204
240,0,-1.8638842993007476,-1.229969061679773,-0.3242353482405271,-0.3097511440161062,2,0.7155213293116957
241,0,0.3516793717496016,-1.18692538652941,-0.34120606462067304,-0.48977978041340897,2,1.3584557561280048
242,0,0.5280104739792081,1.4210427683683313,1.720920319810075,-1.5684400468313575,0,-0.8802747710187768
243,0,-0.0480141917504573,-1.1125293102447653,-0.0647449514862398,0.422919279615949,2,1.0230120262495555
244,0,0.08149089870341171,-0.04901169879446085,1.4830391747653016,0.7209893917039087,1,-0.2068883612054863
245,0,-0.27265446153778367,0.024211360895293473,0.8708978067893992,0.6097905060392789,0,-0.20004658671448772
246,0,-0.4250761037008216,-1.7752428411035694,-1.1846574927726896,0.14597922501351515,2,1.6176866364595333
247,0,-1.7865268526790055,-0.15239449801642782,-0.45356917618752884,0.9992528030472034,0,-0.15580789659906236
248,0,-1.3180438234754557,-1.9317689789009886,-0.41964074161010806,0.6347631315935225,0,0.4796524079824567
249,0,1.0699185989273519,-0.9093270165599429,0.47026374759618605,-1.1114304477623544,1,0.3942695246473259
250,0,-0.748827465569452,0.567594726027765,0.7181505425518439,-0.9993807492735187,2,-0.12834115155076914
251,0,0.47489832293698464,-1.86849981325055,-0.20265890716555396,-1.1342480262783414,2,1.3515918547957706
252,0,-0.8076993401971515,-1.2760773521443496,0.5536263953389848,0.5538744704318675,0,0.10000072538824153
253,0,-0.6912004453327776,0.37558230644359847,0.26127255313537523,-0.12845175433344264,0,-0.3880424456557354
254,0,2.158170199583578,-0.8408786171398601,0.01430509071313689,-0.3823870292955589,2,1.3113629820998922
255,0,-0.37178001463042154,0.15941200409147932,-0.2943957001896446,-0.8604267600922383,0,-0.010726496578104264
256,0,0.12422749795973094,1.1823316467539853,0.9427663799784999,0.2030444884087107,2,0.0512818273344605
257,0,-0.735396813798929,0.18642960039946957,1.084643023345939,1.191189262326987,0,-0.35407081042267846
258,0,0.35968705956639585,-0.3643572001662182,-0.20275274943287133,0.7720459273385046,0,0.3192358933743549
259,0,0.6863462148712504,-1.7576996121379838,0.6586175647922772,0.7112883400295278,0,0.5703091834265315
260,0,-0.8871914250052731,-0.7649811162236813,-0.7571640981176355,-0.6802628025228472,1,0.45310689080761424
261,0,-1.4167495871942342,0.31309192955194687,-0.7857193987675104,-0.07038383609128987,0,0.14023471675756854
262,0,-0.49756878304899554,0.25517752139669,-1.0106170360719506,0.24526537489646627,2,0.899628906455693
263,0,0.3897810159436931,0.8275945851986286,1.9677690893906574,-2.092101770254218,0,-0.8938268431079301
