seed,action,scenario,estimate,est_correct,delta
1243,0,correct,-0.006048245487719578,-0.006048245487719578,0.0
1243,0,m_miss,-0.006517029878774427,-0.006048245487719578,-0.00046878439105484896
1243,0,e_miss,-0.005778929181834772,-0.006048245487719578,0.0002693163058848057
1243,0,both_miss,-0.008230599189745856,-0.006048245487719578,-0.002182353702026278
1243,1,correct,-0.00672753920005036,-0.00672753920005036,0.0
1243,1,m_miss,-0.007153507190491062,-0.00672753920005036,-0.00042596799044070186
1243,1,e_miss,-0.00625022983436462,-0.00672753920005036,0.0004773093656857399
1243,1,both_miss,-0.004625705416654605,-0.00672753920005036,0.0021018337833957554
1243,2,correct,-0.004391828058806462,-0.004391828058806462,0.0
1243,2,m_miss,-0.004892384394290368,-0.004391828058806462,-0.0005005563354839064
1243,2,e_miss,-0.0039159908710078946,-0.004391828058806462,0.0004758371877985673
1243,2,both_miss,-0.004159013266281129,-0.004391828058806462,0.00023281479252533314
1244,0,correct,-0.0052879876732955244,-0.0052879876732955244,0.0
1244,0,m_miss,-0.0052904806759448645,-0.0052879876732955244,-2.493002649340062e-06
1244,0,e_miss,-0.004953839428066894,-0.0052879876732955244,0.0003341482452286302
1244,0,both_miss,-0.00820912557340418,-0.0052879876732955244,-0.002921137900108655
1244,1,correct,-0.006054018264097873,-0.006054018264097873,0.0
1244,1,m_miss,-0.005971057345949551,-0.006054018264097873,8.29609181483221e-05
1244,1,e_miss,-0.0056706680236512,-0.006054018264097873,0.00038335024044667317
1244,1,both_miss,-0.004224758088724432,-0.006054018264097873,0.0018292601753734416
1244,2,correct,-0.005174866902335539,-0.005174866902335539,0.0
1244,2,m_miss,-0.005280453477497725,-0.005174866902335539,-0.00010558657516218563
1244,2,e_miss,-0.0049787960089477555,-0.005174866902335539,0.00019607089338778347
1244,2,both_miss,-0.004727258755684707,-0.005174866902335539,0.0004476081466508316
1245,0,correct,-0.004794158323318691,-0.004794158323318691,0.0
1245,0,m_miss,-0.004913586926302092,-0.004794158323318691,-0.0001194286029834006
1245,0,e_miss,-0.004669167535476871,-0.004794158323318691,0.00012499078784181973
1245,0,both_miss,-0.007214598569084407,-0.004794158323318691,-0.002420440245765716
1245,1,correct,-0.005278083671007449,-0.005278083671007449,0.0
1245,1,m_miss,-0.0055645215916609305,-0.005278083671007449,-0.0002864379206534819
1245,1,e_miss,-0.005249821903675904,-0.005278083671007449,2.826176733154457e-05
1245,1,both_miss,-0.002969504217935514,-0.005278083671007449,0.002308579453071935
1245,2,correct,-0.0041512883120063,-0.0041512883120063,0.0
1245,2,m_miss,-0.004029246880602291,-0.0041512883120063,0.00012204143140400869
1245,2,e_miss,-0.004101572066275414,-0.0041512883120063,4.971624573088529e-05
1245,2,both_miss,-0.0033190377486002672,-0.0041512883120063,0.0008322505634060324
1246,0,correct,-0.004812531469684014,-0.004812531469684014,0.0
1246,0,m_miss,-0.004501045151526524,-0.004812531469684014,0.00031148631815748964
1246,0,e_miss,-0.004341218493474047,-0.004812531469684014,0.0004713129762099668
1246,0,both_miss,-0.007207344425101424,-0.004812531469684014,-0.0023948129554174098
1246,1,correct,-0.006930966934619636,-0.006930966934619636,0.0
1246,1,m_miss,-0.00712881302540152,-0.006930966934619636,-0.00019784609078188353
1246,1,e_miss,-0.006334156135296363,-0.006930966934619636,0.0005968107993232731
1246,1,both_miss,-0.003742374754746327,-0.006930966934619636,0.003188592179873309
1246,2,correct,-0.004699206745143907,-0.004699206745143907,0.0
1246,2,m_miss,-0.00431531376981582,-0.004699206745143907,0.0003838929753280868
1246,2,e_miss,-0.004633313032386522,-0.004699206745143907,6.589371275738439e-05
1246,2,both_miss,-0.004402003219668437,-0.004699206745143907,0.0002972035254754698
1247,0,correct,-0.004872896054087465,-0.004872896054087465,0.0
1247,0,m_miss,-0.004892449379268983,-0.004872896054087465,-1.955332518151741e-05
1247,0,e_miss,-0.004715763622663764,-0.004872896054087465,0.00015713243142370138
1247,0,both_miss,-0.007403880588277852,-0.004872896054087465,-0.0025309845341903864
1247,1,correct,-0.005969530648257113,-0.005969530648257113,0.0
1247,1,m_miss,-0.005883530285255509,-0.005969530648257113,8.600036300160374e-05
1247,1,e_miss,-0.005384551459150161,-0.005969530648257113,0.0005849791891069517
1247,1,both_miss,-0.003761535278988737,-0.005969530648257113,0.0022079953692683758
1247,2,correct,-0.00400535178111719,-0.00400535178111719,0.0
1247,2,m_miss,-0.0037216677722576178,-0.00400535178111719,0.0002836840088595721
1247,2,e_miss,-0.003951641988441974,-0.00400535178111719,5.370979267521614e-05
1247,2,both_miss,-0.0036288060293860787,-0.00400535178111719,0.0003765457517311112
1248,0,correct,-0.004660158529904612,-0.004660158529904612,0.0
1248,0,m_miss,-0.004869353037822003,-0.004660158529904612,-0.00020919450791739153
1248,0,e_miss,-0.004736670131516124,-0.004660158529904612,-7.651160161151194e-05
1248,0,both_miss,-0.00730692538174093,-0.004660158529904612,-0.0026467668518363185
1248,1,correct,-0.007299128063941405,-0.007299128063941405,0.0
1248,1,m_miss,-0.007587979161026647,-0.007299128063941405,-0.00028885109708524145
1248,1,e_miss,-0.006838452309907549,-0.007299128063941405,0.000460675754033856
1248,1,both_miss,-0.006709811771304184,-0.007299128063941405,0.0005893162926372212
1248,2,correct,-0.005505429114655464,-0.005505429114655464,0.0
1248,2,m_miss,-0.005528723881494981,-0.005505429114655464,-2.3294766839517325e-05
1248,2,e_miss,-0.005263725679641582,-0.005505429114655464,0.00024170343501388192
1248,2,both_miss,-0.00424565485700866,-0.005505429114655464,0.001259774257646804
1249,0,correct,-0.004270860623959244,-0.004270860623959244,0.0
1249,0,m_miss,-0.0046049655631236084,-0.004270860623959244,-0.00033410493916436433
1249,0,e_miss,-0.00436622097685666,-0.004270860623959244,-9.536035289741621e-05
1249,0,both_miss,-0.006505520752641564,-0.004270860623959244,-0.0022346601286823203
1249,1,correct,-0.005650969706078448,-0.005650969706078448,0.0
1249,1,m_miss,-0.005698504357091019,-0.005650969706078448,-4.7534651012571226e-05
1249,1,e_miss,-0.00558174234485135,-0.005650969706078448,6.922736122709754e-05
1249,1,both_miss,-0.004566455964840948,-0.005650969706078448,0.0010845137412374998
1249,2,correct,-0.0055082537289500725,-0.0055082537289500725,0.0
1249,2,m_miss,-0.005348883374951144,-0.0055082537289500725,0.00015937035399892809
1249,2,e_miss,-0.00538307025765895,-0.0055082537289500725,0.0001251834712911225
1249,2,both_miss,-0.004810548070263876,-0.0055082537289500725,0.0006977056586861966
1250,0,correct,-0.004111142490924215,-0.004111142490924215,0.0
1250,0,m_miss,-0.004577465301185321,-0.004111142490924215,-0.0004663228102611055
1250,0,e_miss,-0.004052475772218434,-0.004111142490924215,5.866671870578127e-05
1250,0,both_miss,-0.006012537276034145,-0.004111142490924215,-0.00190139478510993
1250,1,correct,-0.006887414614632999,-0.006887414614632999,0.0
1250,1,m_miss,-0.006877902972283785,-0.006887414614632999,9.511642349213992e-06
1250,1,e_miss,-0.0070753432004244275,-0.006887414614632999,-0.00018792858579142879
1250,1,both_miss,-0.005419857240872339,-0.006887414614632999,0.00146755737376066
1250,2,correct,-0.005771214361782384,-0.005771214361782384,0.0
1250,2,m_miss,-0.00554046562520766,-0.005771214361782384,0.0002307487365747242
1250,2,e_miss,-0.005785473487804111,-0.005771214361782384,-1.4259126021726881e-05
1250,2,both_miss,-0.005111642754377638,-0.005771214361782384,0.0006595716074047457
1251,0,correct,-0.005031775406960634,-0.005031775406960634,0.0
1251,0,m_miss,-0.0050723956782817905,-0.005031775406960634,-4.0620271321156406e-05
1251,0,e_miss,-0.004441743772281513,-0.005031775406960634,0.0005900316346791213
1251,0,both_miss,-0.006794712463503872,-0.005031775406960634,-0.001762937056543238
1251,1,correct,-0.005947466341040264,-0.005947466341040264,0.0
1251,1,m_miss,-0.006227094340315575,-0.005947466341040264,-0.0002796279992753111
1251,1,e_miss,-0.005698703396163096,-0.005947466341040264,0.0002487629448771683
1251,1,both_miss,-0.003799789042949398,-0.005947466341040264,0.002147677298090866
1251,2,correct,-0.004970507146176143,-0.004970507146176143,0.0
1251,2,m_miss,-0.004562420430956059,-0.004970507146176143,0.0004080867152200839
1251,2,e_miss,-0.0047688029578751194,-0.004970507146176143,0.00020170418830102368
1251,2,both_miss,-0.004545423065828924,-0.004970507146176143,0.0004250840803472194
1252,0,correct,-0.004903694433114353,-0.004903694433114353,0.0
1252,0,m_miss,-0.005485563067386932,-0.004903694433114353,-0.000581868634272579
1252,0,e_miss,-0.004864496263055097,-0.004903694433114353,3.919817005925558e-05
1252,0,both_miss,-0.007740275667015179,-0.004903694433114353,-0.002836581233900826
1252,1,correct,-0.006045166973165714,-0.006045166973165714,0.0
1252,1,m_miss,-0.006798776375392765,-0.006045166973165714,-0.0007536094022270508
1252,1,e_miss,-0.005970461045716319,-0.006045166973165714,7.470592744939549e-05
1252,1,both_miss,-0.003628258189674487,-0.006045166973165714,0.002416908783491227
1252,2,correct,-0.004331730465095707,-0.004331730465095707,0.0
1252,2,m_miss,-0.004503616723887718,-0.004331730465095707,-0.00017188625879201083
1252,2,e_miss,-0.004292808205284054,-0.004331730465095707,3.8922259811653356e-05
1252,2,both_miss,-0.0039914906874328575,-0.004331730465095707,0.0003402397776628499
1253,0,correct,-0.00508618031187518,-0.00508618031187518,0.0
1253,0,m_miss,-0.004770472668492953,-0.00508618031187518,0.000315707643382227
1253,0,e_miss,-0.004771883940129828,-0.00508618031187518,0.0003142963717453519
1253,0,both_miss,-0.0071211874308270634,-0.00508618031187518,-0.002035007118951883
1253,1,correct,-0.006334752361196538,-0.006334752361196538,0.0
1253,1,m_miss,-0.006339119629394494,-0.006334752361196538,-4.367268197955944e-06
1253,1,e_miss,-0.0055660284083332975,-0.006334752361196538,0.0007687239528632404
1253,1,both_miss,-0.004028507853589952,-0.006334752361196538,0.002306244507606586
1253,2,correct,-0.0037347071236252553,-0.0037347071236252553,0.0
1253,2,m_miss,-0.003849936611726692,-0.0037347071236252553,-0.00011522948810143655
1253,2,e_miss,-0.0036982014087546125,-0.0037347071236252553,3.650571487064276e-05
1253,2,both_miss,-0.003557669197812195,-0.0037347071236252553,0.00017703792581306044
1254,0,correct,-0.00545151227861189,-0.00545151227861189,0.0
1254,0,m_miss,-0.004846364741680928,-0.00545151227861189,0.0006051475369309618
1254,0,e_miss,-0.0052571814441287655,-0.00545151227861189,0.00019433083448312446
1254,0,both_miss,-0.007554170646830204,-0.00545151227861189,-0.002102658368218314
1254,1,correct,-0.006656223783261392,-0.006656223783261392,0.0
1254,1,m_miss,-0.007341560731711584,-0.006656223783261392,-0.0006853369484501924
1254,1,e_miss,-0.00646013138705061,-0.006656223783261392,0.00019609239621078134
1254,1,both_miss,-0.004126679686653134,-0.006656223783261392,0.0025295440966082577
1254,2,correct,-0.006079225278003625,-0.006079225278003625,0.0
1254,2,m_miss,-0.006294274213987754,-0.006079225278003625,-0.00021504893598412855
1254,2,e_miss,-0.0059534714587040505,-0.006079225278003625,0.00012575381929957451
1254,2,both_miss,-0.005658476639631278,-0.006079225278003625,0.0004207486383723475
1255,0,correct,-0.004471072105105117,-0.004471072105105117,0.0
1255,0,m_miss,-0.004537145504489431,-0.004471072105105117,-6.607339938431451e-05
1255,0,e_miss,-0.004301666601729486,-0.004471072105105117,0.00016940550337563118
1255,0,both_miss,-0.006143762929126725,-0.004471072105105117,-0.001672690824021608
1255,1,correct,-0.0059894244858504815,-0.0059894244858504815,0.0
1255,1,m_miss,-0.006168514860017799,-0.0059894244858504815,-0.0001790903741673176
1255,1,e_miss,-0.0057315938969444286,-0.0059894244858504815,0.00025783058890605295
1255,1,both_miss,-0.0042045863356686124,-0.0059894244858504815,0.001784838150181869
1255,2,correct,-0.004509058815745805,-0.004509058815745805,0.0
1255,2,m_miss,-0.00432690910327562,-0.004509058815745805,0.00018214971247018479
1255,2,e_miss,-0.004337496266441634,-0.004509058815745805,0.00017156254930417083
1255,2,both_miss,-0.0039780975250754014,-0.004509058815745805,0.0005309612906704035
1256,0,correct,-0.004533788101069842,-0.004533788101069842,0.0
1256,0,m_miss,-0.00526678017188245,-0.004533788101069842,-0.0007329920708126075
1256,0,e_miss,-0.004413243054552676,-0.004533788101069842,0.00012054504651716653
1256,0,both_miss,-0.007517774851376947,-0.004533788101069842,-0.0029839867503071047
1256,1,correct,-0.005582325423769023,-0.005582325423769023,0.0
1256,1,m_miss,-0.005659220516735464,-0.005582325423769023,-7.689509296644054e-05
1256,1,e_miss,-0.005310250744045219,-0.005582325423769023,0.0002720746797238039
1256,1,both_miss,-0.0035733922059095397,-0.005582325423769023,0.0020089332178594836
1256,2,correct,-0.004100106615939445,-0.004100106615939445,0.0
1256,2,m_miss,-0.004242305760224149,-0.004100106615939445,-0.00014219914428470395
1256,2,e_miss,-0.0041491309687599655,-0.004100106615939445,-4.902435282052014e-05
1256,2,both_miss,-0.003375914204579212,-0.004100106615939445,0.0007241924113602334
1257,0,correct,-0.005763628524299902,-0.005763628524299902,0.0
1257,0,m_miss,-0.005962922543674945,-0.005763628524299902,-0.00019929401937504327
1257,0,e_miss,-0.0056782513209194686,-0.005763628524299902,8.537720338043335e-05
1257,0,both_miss,-0.007895682949362687,-0.005763628524299902,-0.002132054425062785
1257,1,correct,-0.005624885702854267,-0.005624885702854267,0.0
1257,1,m_miss,-0.00565096766046963,-0.005624885702854267,-2.608195761536359e-05
1257,1,e_miss,-0.004980004485111544,-0.005624885702854267,0.0006448812177427222
1257,1,both_miss,-0.002385310619933158,-0.005624885702854267,0.0032395750829211085
1257,2,correct,-0.005213894235305423,-0.005213894235305423,0.0
1257,2,m_miss,-0.005284950987533773,-0.005213894235305423,-7.105675222834982e-05
1257,2,e_miss,-0.005025450491058079,-0.005213894235305423,0.00018844374424734425
1257,2,both_miss,-0.004667628272778184,-0.005213894235305423,0.0005462659625272391
1258,0,correct,-0.0037483412248911067,-0.0037483412248911067,0.0
1258,0,m_miss,-0.003994626017330851,-0.0037483412248911067,-0.0002462847924397447
1258,0,e_miss,-0.003656457783245827,-0.0037483412248911067,9.188344164527988e-05
1258,0,both_miss,-0.005832835437615071,-0.0037483412248911067,-0.002084494212723964
1258,1,correct,-0.005153738455666854,-0.005153738455666854,0.0
1258,1,m_miss,-0.004839606058481878,-0.005153738455666854,0.00031413239718497583
1258,1,e_miss,-0.004725567658960316,-0.005153738455666854,0.00042817079670653783
1258,1,both_miss,-0.0023623581316778984,-0.005153738455666854,0.0027913803239889554
1258,2,correct,-0.004310105095826248,-0.004310105095826248,0.0
1258,2,m_miss,-0.004470603225756675,-0.004310105095826248,-0.0001604981299304269
1258,2,e_miss,-0.004183025276945093,-0.004310105095826248,0.00012707981888115515
1258,2,both_miss,-0.004217910550152694,-0.004310105095826248,9.219454567355352e-05
1259,0,correct,-0.005982365260134708,-0.005982365260134708,0.0
1259,0,m_miss,-0.006321445018919867,-0.005982365260134708,-0.0003390797587851588
1259,0,e_miss,-0.005680293503592048,-0.005982365260134708,0.0003020717565426602
1259,0,both_miss,-0.009882368940070852,-0.005982365260134708,-0.003900003679936144
1259,1,correct,-0.006110121427531529,-0.006110121427531529,0.0
1259,1,m_miss,-0.006172880182128428,-0.006110121427531529,-6.275875459689929e-05
1259,1,e_miss,-0.005791981565950419,-0.006110121427531529,0.0003181398615811097
1259,1,both_miss,-0.003307852901418412,-0.006110121427531529,0.0028022685261131167
1259,2,correct,-0.00489583539614873,-0.00489583539614873,0.0
1259,2,m_miss,-0.004910732279343777,-0.00489583539614873,-1.4896883195046964e-05
1259,2,e_miss,-0.004830036957468371,-0.00489583539614873,6.579843868035912e-05
1259,2,both_miss,-0.0035733050210706645,-0.00489583539614873,0.001322530375078066
1260,0,correct,-0.003985027115240268,-0.003985027115240268,0.0
1260,0,m_miss,-0.00422339037756784,-0.003985027115240268,-0.0002383632623275721
1260,0,e_miss,-0.0038858096339250132,-0.003985027115240268,9.921748131525498e-05
1260,0,both_miss,-0.006635197065848981,-0.003985027115240268,-0.0026501699506087124
1260,1,correct,-0.0059918547192174074,-0.0059918547192174074,0.0
1260,1,m_miss,-0.00593007004982794,-0.0059918547192174074,6.178466938946709e-05
1260,1,e_miss,-0.005630454288707915,-0.0059918547192174074,0.0003614004305094922
1260,1,both_miss,-0.004371225638490688,-0.0059918547192174074,0.0016206290807267197
1260,2,correct,-0.004604851304243083,-0.004604851304243083,0.0
1260,2,m_miss,-0.004939540102029982,-0.004604851304243083,-0.0003346887977868987
1260,2,e_miss,-0.0044486515600757484,-0.004604851304243083,0.00015619974416733462
1260,2,both_miss,-0.004190405264691769,-0.004604851304243083,0.0004144460395513142
1261,0,correct,-0.005111321196348422,-0.005111321196348422,0.0
1261,0,m_miss,-0.005105275223858601,-0.005111321196348422,6.045972489820972e-06
1261,0,e_miss,-0.004982008908500177,-0.005111321196348422,0.0001293122878482456
1261,0,both_miss,-0.007721555901996298,-0.005111321196348422,-0.0026102347056478755
1261,1,correct,-0.005525257411200608,-0.005525257411200608,0.0
1261,1,m_miss,-0.005516691595064853,-0.005525257411200608,8.565816135754772e-06
1261,1,e_miss,-0.005390368520459595,-0.005525257411200608,0.00013488889074101274
1261,1,both_miss,-0.003408698606283906,-0.005525257411200608,0.002116558804916702
1261,2,correct,-0.004707991592885215,-0.004707991592885215,0.0
1261,2,m_miss,-0.004887311214589349,-0.004707991592885215,-0.0001793196217041342
1261,2,e_miss,-0.004547884995897267,-0.004707991592885215,0.00016010659698794793
1261,2,both_miss,-0.004534555444573651,-0.004707991592885215,0.00017343614831156345
1262,0,correct,-0.0048796263677160796,-0.0048796263677160796,0.0
1262,0,m_miss,-0.004902103806115751,-0.0048796263677160796,-2.2477438399671514e-05
1262,0,e_miss,-0.004637042404939483,-0.0048796263677160796,0.0002425839627765965
1262,0,both_miss,-0.007960648727293653,-0.0048796263677160796,-0.0030810223595775735
1262,1,correct,-0.005001402077567173,-0.005001402077567173,0.0
1262,1,m_miss,-0.004613173659302657,-0.005001402077567173,0.0003882284182645159
1262,1,e_miss,-0.004601914566875501,-0.005001402077567173,0.0003994875106916717
1262,1,both_miss,-0.00243349993915239,-0.005001402077567173,0.0025679021384147826
1262,2,correct,-0.004535582071280374,-0.004535582071280374,0.0
1262,2,m_miss,-0.0047517708903195505,-0.004535582071280374,-0.00021618881903917673
1262,2,e_miss,-0.004529221698466643,-0.004535582071280374,6.360372813730801e-06
1262,2,both_miss,-0.003851560252164791,-0.004535582071280374,0.0006840218191155826
1263,0,correct,-0.004573308132789226,-0.004573308132789226,0.0
1263,0,m_miss,-0.005143277387436433,-0.004573308132789226,-0.000569969254647207
1263,0,e_miss,-0.004714950780705875,-0.004573308132789226,-0.00014164264791664914
1263,0,both_miss,-0.007354236399613954,-0.004573308132789226,-0.0027809282668247283
1263,1,correct,-0.006049249054328082,-0.006049249054328082,0.0
1263,1,m_miss,-0.006435184194764544,-0.006049249054328082,-0.0003859351404364615
1263,1,e_miss,-0.005762023537722636,-0.006049249054328082,0.00028722551660544625
1263,1,both_miss,-0.003698661242840197,-0.006049249054328082,0.0023505878114878855
1263,2,correct,-0.005163502713663683,-0.005163502713663683,0.0
1263,2,m_miss,-0.005318936345729859,-0.005163502713663683,-0.0001554336320661754
1263,2,e_miss,-0.00513234993936465,-0.005163502713663683,3.115277429903331e-05
1263,2,both_miss,-0.004673623316067738,-0.005163502713663683,0.0004898793975959452
1264,0,correct,-0.005061193430903561,-0.005061193430903561,0.0
1264,0,m_miss,-0.0056743649422140476,-0.005061193430903561,-0.0006131715113104862
