seed,action,scenario,estimate,est_correct,delta
1240,0,both_miss,-0.004840134420409994,-0.005046173078116237,0.0002060386577062423
1240,1,correct,-0.005517309517211289,-0.005517309517211289,0.0
1240,1,m_miss,-0.0051616749686218865,-0.005517309517211289,0.0003556345485894027
1240,1,e_miss,-0.003939534722894831,-0.005517309517211289,0.0015777747943164578
1240,1,both_miss,-0.002972274317663318,-0.005517309517211289,0.002545035199547971
1240,2,correct,-0.004257693464912999,-0.004257693464912999,0.0
1240,2,m_miss,-0.004330859615011719,-0.004257693464912999,-7.316615009872029e-05
1240,2,e_miss,-0.00412877169081389,-0.004257693464912999,0.00012892177409910832
1240,2,both_miss,-0.005519390722264804,-0.004257693464912999,-0.0012616972573518057
1241,0,correct,-0.004062064801847474,-0.004062064801847474,0.0
1241,0,m_miss,-0.004103025047885408,-0.004062064801847474,-4.0960246037934425e-05
1241,0,e_miss,-0.004495508005845287,-0.004062064801847474,-0.0004334432039978138
1241,0,both_miss,-0.007958262646405848,-0.004062064801847474,-0.0038961978445583743
1241,1,correct,-0.005509795281186348,-0.005509795281186348,0.0
1241,1,m_miss,-0.004699287273212664,-0.005509795281186348,0.0008105080079736839
1241,1,e_miss,-0.005487072048981367,-0.005509795281186348,2.2723232204981472e-05
1241,1,both_miss,-0.004043134862080293,-0.005509795281186348,0.0014666604191060553
1241,2,correct,-0.004011560391791889,-0.004011560391791889,0.0
1241,2,m_miss,-0.004531758232705892,-0.004011560391791889,-0.0005201978409140034
1241,2,e_miss,-0.003509601717638851,-0.004011560391791889,0.0005019586741530379
1241,2,both_miss,-0.0036676892344551255,-0.004011560391791889,0.00034387115733676334
1242,0,correct,-0.004617219790228337,-0.004617219790228337,0.0
1242,0,m_miss,-0.003864716850374971,-0.004617219790228337,0.0007525029398533661
1242,0,e_miss,-0.004730094748250285,-0.004617219790228337,-0.00011287495802194802
1242,0,both_miss,-0.007324175687430213,-0.004617219790228337,-0.0027069558972018758
1242,1,correct,-0.004011783093877103,-0.004011783093877103,0.0
1242,1,m_miss,-0.004132860265967065,-0.004011783093877103,-0.00012107717208996189
1242,1,e_miss,-0.0043293172372709165,-0.004011783093877103,-0.0003175341433938137
1242,1,both_miss,-0.003031308055661439,-0.004011783093877103,0.0009804750382156639
1242,2,correct,-0.003278338713178661,-0.003278338713178661,0.0
1242,2,m_miss,-0.0030640317769959013,-0.003278338713178661,0.00021430693618275983
1242,2,e_miss,-0.003234967332815777,-0.003278338713178661,4.337138036288393e-05
1242,2,both_miss,-0.0024290948801768105,-0.003278338713178661,0.0008492438330018506
1243,0,correct,-0.005417007829143234,-0.005417007829143234,0.0
1243,0,m_miss,-0.004184307365034791,-0.005417007829143234,0.0012327004641084424
1243,0,e_miss,-0.004320241649447477,-0.005417007829143234,0.0010967661796957564
1243,0,both_miss,-0.007478432031217234,-0.005417007829143234,-0.002061424202074
1243,1,correct,-0.005136563260428352,-0.005136563260428352,0.0
1243,1,m_miss,-0.005349143810422522,-0.005136563260428352,-0.0002125805499941704
1243,1,e_miss,-0.004808220440001893,-0.005136563260428352,0.0003283428204264591
1243,1,both_miss,-0.002835649231386356,-0.005136563260428352,0.002300914029041996
1243,2,correct,-0.00399449255349421,-0.00399449255349421,0.0
1243,2,m_miss,-0.004038212886468556,-0.00399449255349421,-4.372033297434571e-05
1243,2,e_miss,-0.003955661789735125,-0.00399449255349421,3.8830763759085604e-05
1243,2,both_miss,-0.003885432150545842,-0.00399449255349421,0.00010906040294836805
1244,0,correct,-0.005768541239732215,-0.005768541239732215,0.0
1244,0,m_miss,-0.005414739778853208,-0.005768541239732215,0.00035380146087900764
1244,0,e_miss,-0.005629148431621365,-0.005768541239732215,0.00013939280811085027
1244,0,both_miss,-0.007377732422973051,-0.005768541239732215,-0.001609191183240836
1244,1,correct,-0.006754602862838087,-0.006754602862838087,0.0
1244,1,m_miss,-0.007187684814192832,-0.006754602862838087,-0.0004330819513547451
1244,1,e_miss,-0.00637687216144781,-0.006754602862838087,0.0003777307013902763
1244,1,both_miss,-0.00569341402305151,-0.006754602862838087,0.0010611888397865765
1244,2,correct,-0.006221858641084062,-0.006221858641084062,0.0
1244,2,m_miss,-0.006268818031764416,-0.006221858641084062,-4.695939068035445e-05
1244,2,e_miss,-0.006299513479436646,-0.006221858641084062,-7.765483835258432e-05
1244,2,both_miss,-0.004847367659080945,-0.006221858641084062,0.0013744909820031168
1245,0,correct,-0.004018496136625126,-0.004018496136625126,0.0
1245,0,m_miss,-0.004962516803184335,-0.004018496136625126,-0.0009440206665592091
1245,0,e_miss,-0.00402619224088104,-0.004018496136625126,-7.69610425591441e-06
1245,0,both_miss,-0.006995071461194954,-0.004018496136625126,-0.002976575324569828
1245,1,correct,-0.006485584899106638,-0.006485584899106638,0.0
1245,1,m_miss,-0.006286370085105063,-0.006485584899106638,0.000199214814001575
1245,1,e_miss,-0.006211304838725619,-0.006485584899106638,0.00027428006038101877
1245,1,both_miss,-0.004144229175461679,-0.006485584899106638,0.002341355723644959
1245,2,correct,-0.005361906121310866,-0.005361906121310866,0.0
1245,2,m_miss,-0.004718984684880923,-0.005361906121310866,0.0006429214364299437
1245,2,e_miss,-0.005118293044036288,-0.005361906121310866,0.0002436130772745784
1245,2,both_miss,-0.0033694710742683256,-0.005361906121310866,0.0019924350470425407
1246,0,correct,-0.005852216364566678,-0.005852216364566678,0.0
1246,0,m_miss,-0.007253849450386822,-0.005852216364566678,-0.0014016330858201437
1246,0,e_miss,-0.0055035226702875055,-0.005852216364566678,0.00034869369427917296
1246,0,both_miss,-0.008641918453623125,-0.005852216364566678,-0.002789702089056447
1246,1,correct,-0.0050739676540449185,-0.0050739676540449185,0.0
1246,1,m_miss,-0.005396551058474443,-0.0050739676540449185,-0.00032258340442952414
1246,1,e_miss,-0.005419263103669446,-0.0050739676540449185,-0.0003452954496245275
1246,1,both_miss,-0.0036242245102171425,-0.0050739676540449185,0.001449743143827776
1246,2,correct,-0.004580187349541669,-0.004580187349541669,0.0
1246,2,m_miss,-0.005782988492034902,-0.004580187349541669,-0.0012028011424932324
1246,2,e_miss,-0.004615762408874279,-0.004580187349541669,-3.55750593326095e-05
1246,2,both_miss,-0.0034588209513533442,-0.004580187349541669,0.0011213663981883251
1247,0,correct,-0.005390619958365773,-0.005390619958365773,0.0
1247,0,m_miss,-0.006221991878345261,-0.005390619958365773,-0.0008313719199794876
1247,0,e_miss,-0.00511556022158585,-0.005390619958365773,0.0002750597367799229
1247,0,both_miss,-0.006048921997789261,-0.005390619958365773,-0.0006583020394234874
1247,1,correct,-0.0030631758097419658,-0.0030631758097419658,0.0
1247,1,m_miss,-0.0024788578738490735,-0.0030631758097419658,0.0005843179358928923
1247,1,e_miss,-0.0031059549431317864,-0.0030631758097419658,-4.2779133389820624e-05
1247,1,both_miss,-0.0020012388471730893,-0.0030631758097419658,0.0010619369625688765
1247,2,correct,-0.003972862301113272,-0.003972862301113272,0.0
1247,2,m_miss,-0.004074855070417327,-0.003972862301113272,-0.00010199276930405489
1247,2,e_miss,-0.00360809941722547,-0.003972862301113272,0.00036476288388780217
1247,2,both_miss,-0.0035710227064992273,-0.003972862301113272,0.0004018395946140448
1248,0,correct,-0.004280431571006119,-0.004280431571006119,0.0
1248,0,m_miss,-0.005288790373135277,-0.004280431571006119,-0.0010083588021291582
1248,0,e_miss,-0.0044839314453921225,-0.004280431571006119,-0.00020349987438600392
1248,0,both_miss,-0.007419901287371735,-0.004280431571006119,-0.0031394697163656168
1248,1,correct,-0.005546231867094516,-0.005546231867094516,0.0
1248,1,m_miss,-0.004683955672456096,-0.005546231867094516,0.0008622761946384203
1248,1,e_miss,-0.005613705273029899,-0.005546231867094516,-6.747340593538272e-05
1248,1,both_miss,-0.0029779307603520176,-0.005546231867094516,0.002568301106742499
1248,2,correct,-0.006509380470194072,-0.006509380470194072,0.0
1248,2,m_miss,-0.004554400634590136,-0.006509380470194072,0.0019549798356039367
1248,2,e_miss,-0.00625049616339578,-0.006509380470194072,0.0002588843067982925
1248,2,both_miss,-0.004781764125767246,-0.006509380470194072,0.001727616344426826
1249,0,correct,-0.0069259404419768885,-0.0069259404419768885,0.0
1249,0,m_miss,-0.00758740202775769,-0.0069259404419768885,-0.0006614615857808018
1249,0,e_miss,-0.006990915613529788,-0.0069259404419768885,-6.497517155289959e-05
1249,0,both_miss,-0.010516176192498583,-0.0069259404419768885,-0.003590235750521695
1249,1,correct,-0.004390941892208822,-0.004390941892208822,0.0
1249,1,m_miss,-0.003810744704303559,-0.004390941892208822,0.0005801971879052631
1249,1,e_miss,-0.005052786739769748,-0.004390941892208822,-0.0006618448475609259
1249,1,both_miss,-0.0031457280512480457,-0.004390941892208822,0.0012452138409607765
1249,2,correct,-0.005864185883421145,-0.005864185883421145,0.0
1249,2,m_miss,-0.007064528427954384,-0.005864185883421145,-0.0012003425445332389
1249,2,e_miss,-0.005384341558345279,-0.005864185883421145,0.0004798443250758665
1249,2,both_miss,-0.005176676338003868,-0.005864185883421145,0.0006875095454172775
1250,0,correct,-0.006135728760958552,-0.006135728760958552,0.0
1250,0,m_miss,-0.006283093762060353,-0.006135728760958552,-0.00014736500110180094
1250,0,e_miss,-0.006097560306724123,-0.006135728760958552,3.8168454234429466e-05
1250,0,both_miss,-0.00963067815929284,-0.006135728760958552,-0.0034949493983342872
1250,1,correct,-0.00686126607301981,-0.00686126607301981,0.0
1250,1,m_miss,-0.009336787316839222,-0.00686126607301981,-0.002475521243819412
1250,1,e_miss,-0.00653714281108018,-0.00686126607301981,0.0003241232619396305
1250,1,both_miss,-0.0052513205914985275,-0.00686126607301981,0.0016099454815212827
1250,2,correct,-0.007334884637390338,-0.007334884637390338,0.0
1250,2,m_miss,-0.0066664875525488795,-0.007334884637390338,0.0006683970848414588
1250,2,e_miss,-0.007203020725854866,-0.007334884637390338,0.0001318639115354724
1250,2,both_miss,-0.0064786646140629345,-0.007334884637390338,0.0008562200233274038
1251,0,correct,-0.003511349224482105,-0.003511349224482105,0.0
1251,0,m_miss,-0.0033392854845069463,-0.003511349224482105,0.00017206373997515892
1251,0,e_miss,-0.0032048338381296475,-0.003511349224482105,0.00030651538635245766
1251,0,both_miss,-0.003968569309335837,-0.003511349224482105,-0.00045722008485373205
1251,1,correct,-0.007994861867945615,-0.007994861867945615,0.0
1251,1,m_miss,-0.00896468039115129,-0.007994861867945615,-0.000969818523205674
1251,1,e_miss,-0.007146261235040136,-0.007994861867945615,0.0008486006329054795
1251,1,both_miss,-0.005926102686702427,-0.007994861867945615,0.0020687591812431887
1251,2,correct,-0.0038508311717868507,-0.0038508311717868507,0.0
1251,2,m_miss,-0.003914013715897179,-0.0038508311717868507,-6.318254411032858e-05
1251,2,e_miss,-0.003889245511733585,-0.0038508311717868507,-3.841433994673446e-05
1251,2,both_miss,-0.0038470219598663448,-0.0038508311717868507,3.8092119205059005e-06
1252,0,correct,-0.003875946122404902,-0.003875946122404902,0.0
1252,0,m_miss,-0.004934613274900549,-0.003875946122404902,-0.0010586671524956473
1252,0,e_miss,-0.003739669973696251,-0.003875946122404902,0.00013627614870865114
1252,0,both_miss,-0.008278172166642827,-0.003875946122404902,-0.0044022260442379245
1252,1,correct,-0.004669456737591488,-0.004669456737591488,0.0
1252,1,m_miss,-0.003858404247632886,-0.004669456737591488,0.0008110524899586015
1252,1,e_miss,-0.004388549552049613,-0.004669456737591488,0.0002809071855418748
1252,1,both_miss,-0.0018317075197933409,-0.004669456737591488,0.002837749217798147
1252,2,correct,-0.003631565587416302,-0.003631565587416302,0.0
1252,2,m_miss,-0.0035000022687013002,-0.003631565587416302,0.00013156331871500178
1252,2,e_miss,-0.003564512409733916,-0.003631565587416302,6.705317768238581e-05
1252,2,both_miss,-0.0028083319818465353,-0.003631565587416302,0.0008232336055697667
1253,0,correct,-0.00414899011767808,-0.00414899011767808,0.0
1253,0,m_miss,-0.0034364981709543267,-0.00414899011767808,0.0007124919467237532
1253,0,e_miss,-0.004195338050553277,-0.00414899011767808,-4.6347932875196764e-05
1253,0,both_miss,-0.0061670193030149735,-0.00414899011767808,-0.0020180291853368936
1253,1,correct,-0.00579640101849746,-0.00579640101849746,0.0
1253,1,m_miss,-0.004315891067231675,-0.00579640101849746,0.0014805099512657854
1253,1,e_miss,-0.005595712345093367,-0.00579640101849746,0.00020068867340409299
1253,1,both_miss,-0.0030898304247793857,-0.00579640101849746,0.0027065705937180744
1253,2,correct,-0.003611559519405893,-0.003611559519405893,0.0
1253,2,m_miss,-0.003936904487759062,-0.003611559519405893,-0.0003253449683531689
1253,2,e_miss,-0.0034811790429031993,-0.003611559519405893,0.0001303804765026939
1253,2,both_miss,-0.003377574500357076,-0.003611559519405893,0.00023398501904881713
1254,0,correct,-0.005049036005547947,-0.005049036005547947,0.0
1254,0,m_miss,-0.007220181469452041,-0.005049036005547947,-0.0021711454639040933
1254,0,e_miss,-0.005375741864753232,-0.005049036005547947,-0.0003267058592052851
1254,0,both_miss,-0.009700189754164415,-0.005049036005547947,-0.004651153748616467
1254,1,correct,-0.005744196735361056,-0.005744196735361056,0.0
1254,1,m_miss,-0.004885321458024536,-0.005744196735361056,0.0008588752773365203
1254,1,e_miss,-0.005305709328385206,-0.005744196735361056,0.00043848740697585015
1254,1,both_miss,-0.0026475136420766763,-0.005744196735361056,0.0030966830932843796
1254,2,correct,-0.005539798453381561,-0.005539798453381561,0.0
1254,2,m_miss,-0.005887744302077565,-0.005539798453381561,-0.0003479458486960038
1254,2,e_miss,-0.005294443769670126,-0.005539798453381561,0.00024535468371143527
1254,2,both_miss,-0.005871918020655754,-0.005539798453381561,-0.0003321195672741934
1255,0,correct,-0.0053480282350930886,-0.0053480282350930886,0.0
1255,0,m_miss,-0.0049495740507700895,-0.0053480282350930886,0.00039845418432299905
1255,0,e_miss,-0.005012750871725219,-0.0053480282350930886,0.0003352773633678698
1255,0,both_miss,-0.007372205533432377,-0.0053480282350930886,-0.0020241772983392884
1255,1,correct,-0.00599277616107035,-0.00599277616107035,0.0
1255,1,m_miss,-0.004758984077270629,-0.00599277616107035,0.0012337920837997207
1255,1,e_miss,-0.006307762952570483,-0.00599277616107035,-0.0003149867915001334
1255,1,both_miss,-0.003234523687118469,-0.00599277616107035,0.002758252473951881
1255,2,correct,-0.002549850097619745,-0.002549850097619745,0.0
1255,2,m_miss,-0.0025391016775554998,-0.002549850097619745,1.0748420064245201e-05
1255,2,e_miss,-0.002405680660137059,-0.002549850097619745,0.0001441694374826859
1255,2,both_miss,-0.0008192045060910269,-0.002549850097619745,0.0017306455915287182
1256,0,correct,-0.006000530161428271,-0.006000530161428271,0.0
1256,0,m_miss,-0.0026573958874894473,-0.006000530161428271,0.003343134273938824
1256,0,e_miss,-0.004987494477015141,-0.006000530161428271,0.0010130356844131301
1256,0,both_miss,-0.008782288543675736,-0.006000530161428271,-0.002781758382247464
1256,1,correct,-0.005230526517672813,-0.005230526517672813,0.0
1256,1,m_miss,-0.005404459709766422,-0.005230526517672813,-0.0001739331920936095
1256,1,e_miss,-0.004715295941657492,-0.005230526517672813,0.0005152305760153207
1256,1,both_miss,-0.002090021651503776,-0.005230526517672813,0.003140504866169037
1256,2,correct,-0.004349078677814725,-0.004349078677814725,0.0
1256,2,m_miss,-0.004353176024443199,-0.004349078677814725,-4.097346628473969e-06
1256,2,e_miss,-0.004155969375835567,-0.004349078677814725,0.0001931093019791573
1256,2,both_miss,-0.0036363317864335164,-0.004349078677814725,0.0007127468913812082
1257,0,correct,-0.0029979214359381785,-0.0029979214359381785,0.0
1257,0,m_miss,-0.004047136362821943,-0.0029979214359381785,-0.0010492149268837648
1257,0,e_miss,-0.002931046887699902,-0.0029979214359381785,6.687454823827658e-05
1257,0,both_miss,-0.00593477709302815,-0.0029979214359381785,-0.0029368556570899713
1257,1,correct,-0.006208074242112518,-0.006208074242112518,0.0
1257,1,m_miss,-0.005925705069675087,-0.006208074242112518,0.00028236917243743085
1257,1,e_miss,-0.00524868627799995,-0.006208074242112518,0.0009593879641125675
1257,1,both_miss,-0.0038163892009038763,-0.006208074242112518,0.0023916850412086413
1257,2,correct,-0.001955274630751973,-0.001955274630751973,0.0
1257,2,m_miss,-0.0022575497252337014,-0.001955274630751973,-0.0003022750944817283
1257,2,e_miss,-0.00171213530310239,-0.001955274630751973,0.0002431393276495831
1257,2,both_miss,-0.00165998231053502,-0.001955274630751973,0.00029529232021695316
1258,0,correct,-0.0058366187051501015,-0.0058366187051501015,0.0
1258,0,m_miss,-0.005978552794052948,-0.0058366187051501015,-0.0001419340889028467
1258,0,e_miss,-0.005740206246877825,-0.0058366187051501015,9.641245827227661e-05
1258,0,both_miss,-0.007191728211657724,-0.0058366187051501015,-0.0013551095065076225
1258,1,correct,-0.007086151313702645,-0.007086151313702645,0.0
1258,1,m_miss,-0.006915698680403001,-0.007086151313702645,0.00017045263329964425
1258,1,e_miss,-0.006046124619420898,-0.007086151313702645,0.001040026694281747
1258,1,both_miss,-0.005153884306857062,-0.007086151313702645,0.0019322670068455828
1258,2,correct,-0.003703268061552185,-0.003703268061552185,0.0
1258,2,m_miss,-0.003810255562714066,-0.003703268061552185,-0.00010698750116188132
1258,2,e_miss,-0.003649037668111549,-0.003703268061552185,5.42303934406357e-05
1258,2,both_miss,-0.003521670608813917,-0.003703268061552185,0.0001815974527382678
1259,0,correct,-0.003837702192304414,-0.003837702192304414,0.0
1259,0,m_miss,-0.0037900765464278364,-0.003837702192304414,4.7625645876577406e-05
1259,0,e_miss,-0.0038295720235343657,-0.003837702192304414,8.13016877004814e-06
1259,0,both_miss,-0.006419560440023224,-0.003837702192304414,-0.00258185824771881
1259,1,correct,-0.004663651185628652,-0.004663651185628652,0.0
1259,1,m_miss,-0.004874063266589211,-0.004663651185628652,-0.00021041208096055954
1259,1,e_miss,-0.004527964206670066,-0.004663651185628652,0.00013568697895858552
1259,1,both_miss,-0.0040680261909865085,-0.004663651185628652,0.0005956249946421433
1259,2,correct,-0.003526971380841222,-0.003526971380841222,0.0
1259,2,m_miss,-0.0027411019686291328,-0.003526971380841222,0.0007858694122120894
1259,2,e_miss,-0.003494930824771689,-0.003526971380841222,3.2040556069532974e-05
1259,2,both_miss,-0.0012814636431075378,-0.003526971380841222,0.0022455077377336844
1260,0,correct,-0.00495262279921798,-0.00495262279921798,0.0
1260,0,m_miss,-0.005124902986807175,-0.00495262279921798,-0.00017228018758919453
1260,0,e_miss,-0.004853918431391962,-0.00495262279921798,9.870436782601858e-05
1260,0,both_miss,-0.005730402908230355,-0.00495262279921798,-0.0007777801090123751
1260,1,correct,-0.006342169443714197,-0.006342169443714197,0.0
1260,1,m_miss,-0.007005090419679586,-0.006342169443714197,-0.0006629209759653884
1260,1,e_miss,-0.005843153471327932,-0.006342169443714197,0.0004990159723862655
1260,1,both_miss,-0.0049853879165392,-0.006342169443714197,0.0013567815271749968
1260,2,correct,-0.0032251748718630105,-0.0032251748718630105,0.0
1260,2,m_miss,-0.0040057067791929605,-0.0032251748718630105,-0.00078053190732995
1260,2,e_miss,-0.003195914154558035,-0.0032251748718630105,2.9260717304975536e-05
1260,2,both_miss,-0.004484645765666394,-0.0032251748718630105,-0.0012594708938033832
1261,0,correct,-0.006162678763967734,-0.006162678763967734,0.0
1261,0,m_miss,-0.007679046786592553,-0.006162678763967734,-0.0015163680226248193
1261,0,e_miss,-0.005830356774944438,-0.006162678763967734,0.0003323219890232964
1261,0,both_miss,-0.009824786116999992,-0.006162678763967734,-0.0036621073530322575
1261,1,correct,-0.004941579090992633,-0.004941579090992633,0.0
1261,1,m_miss,-0.004662856525965773,-0.004941579090992633,0.0002787225650268607
1261,1,e_miss,-0.004398941395067918,-0.004941579090992633,0.0005426376959247158
1261,1,both_miss,-0.003421471689385176,-0.004941579090992633,0.0015201074016074575
1261,2,correct,-0.005390330759019588,-0.005390330759019588,0.0
1261,2,m_miss,-0.005873963532545188,-0.005390330759019588,-0.0004836327735255998
1261,2,e_miss,-0.005212102673495855,-0.005390330759019588,0.00017822808552373295
1261,2,both_miss,-0.0030326305925761103,-0.005390330759019588,0.002357700166443478
1262,0,correct,-0.005299255931384585,-0.005299255931384585,0.0
1262,0,m_miss,-0.0059173778631013045,-0.005299255931384585,-0.0006181219317167195
1262,0,e_miss,-0.005115391701488907,-0.005299255931384585,0.00018386422989567774
1262,0,both_miss,-0.007302967314517977,-0.005299255931384585,-0.0020037113831333922
1262,1,correct,-0.004454300451790542,-0.004454300451790542,0.0
1262,1,m_miss,-0.004527553537483677,-0.004454300451790542,-7.325308569313457e-05
1262,1,e_miss,-0.003677369422491964,-0.004454300451790542,0.0007769310292985781
1262,1,both_miss,-0.0017121768294519897,-0.004454300451790542,0.002742123622338552
1262,2,correct,-0.0028378879655859513,-0.0028378879655859513,0.0
1262,2,m_miss,-0.0025381922410033734,-0.0028378879655859513,0.00029969572458257796
1262,2,e_miss,-0.002699999562018501,-0.0028378879655859513,0.00013788840356745036
1262,2,both_miss,-0.0034192875220939614,-0.0028378879655859513,-0.00058139955650801
1263,0,correct,-0.005015329785165105,-0.005015329785165105,0.0
1263,0,m_miss,-0.006113216171813471,-0.005015329785165105,-0.0010978863866483663
1263,0,e_miss,-0.00486284669345046,-0.005015329785165105,0.0001524830917146447
1263,0,both_miss,-0.006903523877341002,-0.005015329785165105,-0.0018881940921758973
1263,1,correct,-0.00698786816576481,-0.00698786816576481,0.0
1263,1,m_miss,-0.008509901327401542,-0.00698786816576481,-0.0015220331616367317
1263,1,e_miss,-0.006686070845114523,-0.00698786816576481,0.00030179732065028705
1263,1,both_miss,-0.00443870571606561,-0.00698786816576481,0.0025491624496992004
1263,2,correct,-0.005796437658006304,-0.005796437658006304,0.0
1263,2,m_miss,-0.006927887854396286,-0.005796437658006304,-0.0011314501963899824
1263,2,e_miss,-0.005582696036152752,-0.005796437658006304,0.0002137416218535521
1263,2,both_miss,-0.007132054392113741,-0.005796437658006304,-0.0013356167341074376
